wdr,dissim,leven
0.001012884,0.097013544,0.002488511
0.000872347,0.096898937,0.003230285
0.000866651,0.096669922,0.002553483
0.001604874,0.096237197,0.001879291
0.001771123,0.092198749,0.000590222
0.001725577,0.094933277,0.000911872
0.001871182,0.093763935,0.000828351
0.000992234,0.096895255,0.002534759
0.000536108,0.097771415,0.003242016
0.001299475,0.095842451,0.001951067
0.0025194,0.094098459,0.000802688
0.001088828,0.095312815,0.001345353
0.000964084,0.096089859,0.001709731
0.001616264,0.097462483,0.000843289
0.001730343,0.09408896,0.001101454
0.001141669,0.096475038,0.00178003
0.0014653,0.096478116,0.002122988
0.001568651,0.096547457,0.00182
0.001171691,0.096609542,0.002218095
0.001108626,0.096420709,0.001886744
0.001282056,0.096491284,0.001959582
0.000984796,0.097274635,0.00299748
0.000840395,0.09649608,0.001836121
0.000566297,0.097259092,0.001770641
0.001090098,0.097144758,0.002952471
0.001212899,0.096690264,0.002021993
0.001427333,0.094596561,0.001180694
0.001469752,0.095523466,0.001590314
0.001199027,0.097532035,0.004057679
0.001737643,0.095031076,0.001662923
0.001160924,0.095146027,0.001233577
0.000637685,0.093843519,0.000839867
0.002200326,0.095288374,0.00113
0.001817262,0.096006696,0.001393657
0.001109968,0.096880172,0.002619942
0.002582666,0.095808476,0.001835826
0.001582055,0.096295469,0.002278914
0.001150186,0.095392463,0.001246945
0.000958024,0.096464189,0.001956456
0.001926182,0.053985747,0.001121163
0.001096473,0.094513996,0.001029015
0.000712536,0.097049085,0.002466397
0.00114717,0.0971831,0.003321448
0.003284107,0.071863604,0.000625625
0.002047293,0.093869865,0.000961045
0.000595202,0.096808148,0.0027268
0.000816816,0.097713612,0.003953536
0.003438639,0.094904852,0.001068902
0.001933407,0.095107478,0.00119979
0.00078229,0.095094759,0.001590082
0.002032428,0.094014796,0.000722564
0.003140519,0.093405838,0.000645683
0.001504578,0.097527195,0.003390971
0.001789862,0.094745343,0.001049732
0.001229459,0.096046904,0.00172178
0.00190117,0.096327926,0.0010399
0.000869029,0.093621636,0.000407131
0.001207151,0.09681032,0.002259224
0.001555454,0.095260348,0.001096404
0.001696518,0.094157476,0.000782949
0.000560746,0.096050549,0.001359436
0.001633403,0.094157486,0.000790432
0.001012353,0.096083972,0.001798847
0.00115827,0.096661453,0.002957952
0.000684916,0.096259268,0.001514348
0.001288628,0.094227267,0.000770316
0.002566967,0.094280457,0.000741538
0.000751246,0.095661686,0.000481214
0.000636157,0.096879684,0.002866576
0.001069779,0.094832479,0.000953018
0.00043046,0.095669822,0.00177724
0.001297973,0.094087296,0.000811963
0.000740828,0.09756754,0.002793273
0.000668306,0.096751442,0.002186108
0.000432731,0.09595347,0.001376737
0.000968341,0.094759242,0.000882766
0.000630075,0.09799816,0.008371037
0.000590949,0.096783756,0.002478017
0.002331679,0.096245624,0.003866941
0.001249857,0.096149779,0.001897355
0.003560191,0.092609024,0.000959245
0.001121867,0.094406092,0.001014537
0.002383926,0.094357491,0.000730101
0.000991384,0.097442267,0.006200697
0.00052312,0.096586027,0.001968315
0.001127377,0.097242633,0.002511037
0.001037578,0.097566716,0.003388321
0.000670742,0.097729791,0.004183909
0.000898305,0.097496031,0.003368978
0.001176124,0.096456995,0.00227554
0.000946383,0.095797199,0.001611019
0.002016302,0.095229115,0.001122357
0.001255127,0.095868995,0.00173505
0.001454973,0.096872701,0.002461565
0.001509531,0.095250903,0.001149222
0.000887283,0.096328538,0.001727971
0.002059612,0.095721345,0.001355898
0.001109352,0.097331398,0.003044588
0.00136999,0.09674182,0.002508639
0.001422967,0.095786772,0.00130412
0.001598264,0.095476332,0.000940698
0.000606803,0.095877385,0.001297314
0.001176153,0.096106147,0.001672102
0.001017972,0.095616089,0.001442573
0.000333258,0.096403219,0.002152561
0.00204839,0.093970368,0.000636707
0.001282666,0.096625064,0.00224532
0.000412603,0.096794016,0.002461942
0.031455964,0.095045045,9.5045E-06
0.003333629,0.094985227,0.00105985
0.001725624,0.096152165,0.001776923
0.000997569,0.098382178,0.001145833
0.000272584,0.095555755,0.001427661
0.000613289,0.097384839,0.003892205
0.001761177,0.095584961,0.001296055
0.001676424,0.092611934,0.000527114
0.00035016,0.097742375,0.00331909
0.000836995,0.09558405,0.001977245
0.000988166,0.094970162,0.00108727
0.002387081,0.074815412,0.002704946
0.000902867,0.094934699,0.000928271
0.001073368,0.096004919,0.001903183
0.001691846,0.095744369,0.001434068
0.001532423,0.09651413,0.002048544
0.001049354,0.096529109,0.001569782
0.001035739,0.095237588,0.001288394
0.000901683,0.097955988,0.002608212
0.001308336,0.096982842,0.00220615
0.002384124,0.094370758,0.000863859
0.001697409,0.097107599,0.002813154
0.001396693,0.095084847,0.001161246
0.000494918,0.096868842,0.002998695
0.00271226,0.096380373,0.002459762
0.000651559,0.097462624,0.00319292
0.001241706,0.094759293,0.001001628
0.000484639,0.096963898,0.002449909
0.001486207,0.095490671,0.001199489
0.006266621,0.08735106,0.000247362
0.001661182,0.095935941,0.001794089
0.002463851,0.095328361,0.001729673
0.000786166,0.095961807,0.001422394
0.001433021,0.095163554,0.001169365
0.000533323,0.09739822,0.009847361
0.000747553,0.096983727,0.002726778
0.00093381,0.097055396,0.00349897
0.000980071,0.096902406,0.002499228
0.001116321,0.096277806,0.001671727
0.000890302,0.09590587,0.002019384
0.001185317,0.095853693,0.001083801
4.72E-05,0.06548161,0.000618907
0.000786637,0.095314731,0.001126189
0.001372002,0.095213287,0.001279561
0.002001273,0.093868391,0.000797274
0.000835992,0.095256584,0.001187489
0.000849817,0.096575456,0.001764704
0.000622383,0.097127478,0.003182824
0.001010839,0.096069079,0.002413701
0.000528567,0.095857451,0.001176324
0.001220659,0.095626826,0.00130432
0.001010899,0.094555469,0.000759632
0.002048767,0.094296456,0.00081311
0.000762378,0.097706926,0.004691036
0.001153887,0.09646664,0.002848282
0.000622549,0.096375126,0.001327556
0.001413928,0.095427853,0.001406956
0.000819809,0.096442406,0.001755175
0.001733179,0.095523525,0.001115532
0.000704332,0.096704387,0.002356313
0.001173257,0.095009506,0.001050598
0.000117478,0.097298721,0.004619468
0.001055653,0.097129566,0.00231171
0.00176262,0.095091616,0.002951546
0.000434141,0.098249845,0.008305111
0.003174903,0.094051714,0.000709177
0.001677945,0.094271732,0.000816609
0.001056463,0.096810144,0.002680526
0.001449178,0.096168077,0.001627362
0.001775948,0.094362582,0.000766275
0.000976738,0.094684903,0.001308544
0.001182368,0.095120458,0.001039982
0.001261597,0.09713536,0.003425336
0.001791599,0.096006739,0.001709731
0.001374377,0.09592517,0.001490995
0.00160912,0.096559688,0.002266688
0.001135173,0.09431526,0.000975591
0.000936213,0.0966927,0.00285934
0.000776674,0.095106298,0.0013604
0.001195834,0.096462731,0.001935867
0.001211256,0.095051176,0.001054357
0.001750879,0.097374014,0.003131278
0.001035795,0.097800378,0.003494455
0.001720045,0.096811024,0.002977314
0.002007388,0.095801111,0.001528583
0.002927911,0.095539421,0.001382117
0.003172965,0.093917828,0.000860302
0.001177644,0.096466288,0.001600882
0.000773403,0.092833707,0.000522735
0.001222643,0.096042866,0.001547707
0.000711012,0.095960504,0.002706933
0.000745678,0.096592942,0.002016286
0.001468797,0.095449747,0.001159898
0.000764982,0.095112234,0.001221606
0.000676263,0.095105801,0.00111699
0.002028795,0.093927448,0.00102841
0.000359082,0.097389953,0.003758604
0.002609822,0.093998097,0.000688971
0.00141425,0.096047326,0.001441657
0.001550398,0.094960244,0.00093554
0.001439453,0.095796612,0.001818486
0.000755768,0.097339214,0.003344304
0.00064054,0.046439504,0.001228238
-0.002228586,0.095445259,0.000405123
0.000626948,0.097875872,0.004370673
0.00220749,0.087716058,0.000586302
0.001072443,0.096460763,0.001707842
0.002016879,0.094983168,0.00093165
0.001312533,0.096098191,0.001423835
0.001029368,0.09662349,0.001796057
0.000865658,0.097196065,0.003372039
0.000480297,0.096706416,0.002336829
0.000368355,0.096849725,0.002821201
0.001814995,0.095528799,0.001553153
0.001489148,0.094085458,0.001063795
0.001547574,0.093313724,0.000682874
0.000915253,0.095109367,0.001022825
0.00048614,0.095959825,0.001606213
0.000928332,0.09774541,0.004584462
0.0006923,0.095853011,0.001450716
0.000767321,0.095518429,0.001026037
0.001203649,0.096152962,0.001684903
0.00095821,0.097023946,0.004430114
0.00041867,0.097596429,0.004121494
0.000822409,0.097672405,0.005754669
0.000763632,0.095696506,0.001634253
0.001721441,0.096998091,0.006189341
0.00184813,0.097010714,0.002365376
0.003197342,0.095179488,0.002677308
0.000445776,0.096993694,0.004390775
0.002360346,0.093430852,0.000576167
0.000978944,0.097626434,0.003089322
0.001841423,0.096793056,0.002407481
0.00085857,0.097011433,0.002359119
0.002026998,0.094255153,0.000767463
0.00144832,0.0946807,0.001251569
0.002268232,0.095488558,0.001063787
0.001366783,0.09591538,0.001274101
0.001868678,0.094982516,0.001125974
0.000709152,0.097475621,0.004573453
0.001084864,0.09583697,0.001648339
0.000517937,0.095819008,0.00136532
0.001905371,0.096014587,0.001425604
0.000647359,0.095853681,0.001394746
0.002393586,0.095154497,0.002121274
0.000636905,0.097229378,0.002642727
0.001071943,0.096421779,0.002098695
0.000831701,0.096606298,0.002033759
0.001124319,0.097040287,0.00283483
0.001295311,0.097077255,0.001956758
0.000876318,0.096518818,0.002475429
0.000963133,0.096404815,0.002428766
0.001147786,0.096263976,0.002955815
0.00067997,0.097218163,0.004626473
0.000549848,0.054902204,0.001773848
0.030552556,0.050468429,0.004655149
0.000131817,0.061959346,0.001573182
0.001221928,0.098271605,0.005343063
0.000560831,0.097232239,0.003154599
0.000424228,0.08914084,0.020546214
0.000795538,0.098021607,0.00724115
0.000352187,0.097220901,0.008974351
0.00076324,0.097542699,0.005071052
0.000175415,0.098574714,0.020126038
0.000428698,0.098699243,0.009038202
0.000813439,0.098673271,0.012867351
